industry_segment_label,hfb_no,date_purchase_month,cust_by_hfb
Residential_Construction,06,2025-01-01,533
Residential_Construction,06,2025-02-01,440
Residential_Construction,06,2025-03-01,525
Residential_Construction,06,2025-04-01,436
Residential_Construction,06,2025-05-01,521
Residential_Construction,07,2024-06-01,785
Residential_Construction,07,2024-07-01,804
Residential_Construction,07,2024-08-01,535
Residential_Construction,07,2024-09-01,667
Residential_Construction,07,2024-10-01,799
Residential_Construction,07,2024-11-01,753
Residential_Construction,07,2024-12-01,756
Residential_Construction,07,2025-01-01,842
Residential_Construction,07,2025-02-01,761
Residential_Construction,07,2025-03-01,843
Residential_Construction,07,2025-04-01,793
Residential_Construction,07,2025-05-01,834
Residential_Construction,08,2024-06-01,110
Residential_Construction,08,2024-07-01,127
Residential_Construction,08,2024-08-01,94
Residential_Construction,08,2024-09-01,128
Residential_Construction,08,2024-10-01,124
Residential_Construction,08,2024-11-01,101
Residential_Construction,08,2024-12-01,103
Residential_Construction,08,2025-01-01,124
Residential_Construction,08,2025-02-01,90
Residential_Construction,08,2025-03-01,117
Residential_Construction,08,2025-04-01,105
Residential_Construction,08,2025-05-01,101
Residential_Construction,09,2024-06-01,106
Residential_Construction,09,2024-07-01,90
Residential_Construction,09,2024-08-01,76
Residential_Construction,09,2024-09-01,96
Residential_Construction,09,2024-10-01,103
Residential_Construction,09,2024-11-01,93
Residential_Construction,09,2024-12-01,113
Residential_Construction,09,2025-01-01,114
Residential_Construction,09,2025-02-01,84
Residential_Construction,09,2025-03-01,104
Residential_Construction,09,2025-04-01,99
Residential_Construction,09,2025-05-01,104
Residential_Construction,10,2024-06-01,330
Residential_Construction,10,2024-07-01,324
Residential_Construction,10,2024-08-01,247
Residential_Construction,10,2024-09-01,276
Residential_Construction,10,2024-10-01,369
Residential_Construction,10,2024-11-01,335
Residential_Construction,10,2024-12-01,324
Residential_Construction,10,2025-01-01,379
Residential_Construction,10,2025-02-01,323
Residential_Construction,10,2025-03-01,395
Residential_Construction,10,2025-04-01,336
Residential_Construction,10,2025-05-01,373
Residential_Construction,11,2024-06-01,207
Residential_Construction,11,2024-07-01,208
Residential_Construction,11,2024-08-01,156
Residential_Construction,11,2024-09-01,190
Residential_Construction,11,2024-10-01,213
Residential_Construction,11,2024-11-01,185
Residential_Construction,11,2024-12-01,183
Residential_Construction,11,2025-01-01,218
Residential_Construction,11,2025-02-01,157
Residential_Construction,11,2025-03-01,197
Residential_Construction,11,2025-04-01,170
Residential_Construction,11,2025-05-01,225
Residential_Construction,12,2024-06-01,106
Residential_Construction,12,2024-07-01,100
Residential_Construction,12,2024-08-01,82
Residential_Construction,12,2024-09-01,105
Residential_Construction,12,2024-10-01,107
Residential_Construction,12,2024-11-01,114
Residential_Construction,12,2024-12-01,112
Residential_Construction,12,2025-01-01,109
Residential_Construction,12,2025-02-01,84
Residential_Construction,12,2025-03-01,117
Residential_Construction,12,2025-04-01,105
Residential_Construction,12,2025-05-01,113
Residential_Construction,13,2024-06-01,67
Residential_Construction,13,2024-07-01,55
Residential_Construction,13,2024-08-01,64
Residential_Construction,13,2024-09-01,65
Residential_Construction,13,2024-10-01,81
Residential_Construction,13,2024-11-01,71
Residential_Construction,13,2024-12-01,81
Residential_Construction,13,2025-01-01,83
Residential_Construction,13,2025-02-01,67
Residential_Construction,13,2025-03-01,87
Residential_Construction,13,2025-04-01,67
Residential_Construction,13,2025-05-01,78
Residential_Construction,14,2024-06-01,193
Residential_Construction,14,2024-07-01,207
Residential_Construction,14,2024-08-01,187
Residential_Construction,14,2024-09-01,203
Residential_Construction,14,2024-10-01,213
Residential_Construction,14,2024-11-01,214
Residential_Construction,14,2024-12-01,217
Residential_Construction,14,2025-01-01,225
Residential_Construction,14,2025-02-01,222
Residential_Construction,14,2025-03-01,265
Residential_Construction,14,2025-04-01,213
Residential_Construction,14,2025-05-01,216
Residential_Construction,15,2024-06-01,180
Residential_Construction,15,2024-07-01,192
Residential_Construction,15,2024-08-01,148
Residential_Construction,15,2024-09-01,167
Residential_Construction,15,2024-10-01,203
Residential_Construction,15,2024-11-01,190
Residential_Construction,15,2024-12-01,191
Residential_Construction,15,2025-01-01,196
Residential_Construction,15,2025-02-01,193
Residential_Construction,15,2025-03-01,220
Residential_Construction,15,2025-04-01,183
Residential_Construction,15,2025-05-01,202
Residential_Construction,16,2024-06-01,180
Residential_Construction,16,2024-07-01,161
Residential_Construction,16,2024-08-01,156
Residential_Construction,16,2024-09-01,186
Residential_Construction,16,2024-10-01,207
Residential_Construction,16,2024-11-01,211
Residential_Construction,16,2024-12-01,227
Residential_Construction,16,2025-01-01,210
Residential_Construction,16,2025-02-01,171
Residential_Construction,16,2025-03-01,221
Residential_Construction,16,2025-04-01,180
Residential_Construction,16,2025-05-01,213
Residential_Construction,17,2024-06-01,37
Residential_Construction,17,2024-07-01,39
Residential_Construction,17,2024-08-01,21
Residential_Construction,17,2024-09-01,15
Residential_Construction,17,2024-10-01,25
Residential_Construction,17,2024-11-01,17
Residential_Construction,17,2024-12-01,15
Residential_Construction,17,2025-01-01,21
Residential_Construction,17,2025-02-01,19
Residential_Construction,17,2025-03-01,45
Residential_Construction,17,2025-04-01,41
Residential_Construction,17,2025-05-01,50
Residential_Construction,18,2024-06-01,632
Residential_Construction,18,2024-07-01,620
Residential_Construction,18,2024-08-01,480
Residential_Construction,18,2024-09-01,590
Residential_Construction,18,2024-10-01,684
Residential_Construction,18,2024-11-01,635
Residential_Construction,18,2024-12-01,623
Residential_Construction,18,2025-01-01,726
Residential_Construction,18,2025-02-01,588
Residential_Construction,18,2025-03-01,732
Residential_Construction,18,2025-04-01,596
Residential_Construction,18,2025-05-01,685
Residential_Construction,70,2024-06-01,378
Residential_Construction,70,2024-07-01,349
Residential_Construction,70,2024-08-01,214
Residential_Construction,70,2024-09-01,284
Residential_Construction,70,2024-10-01,324
Residential_Construction,70,2024-11-01,311
Residential_Construction,70,2024-12-01,317
Residential_Construction,70,2025-01-01,379
Residential_Construction,70,2025-02-01,338
Residential_Construction,70,2025-03-01,390
Residential_Construction,70,2025-04-01,337
Residential_Construction,70,2025-05-01,410
Residential_Construction,97,2024-06-01,1177
Residential_Construction,97,2024-07-01,1218
Residential_Construction,97,2024-08-01,721
Residential_Construction,97,2024-09-01,906
Residential_Construction,97,2024-10-01,982
Residential_Construction,97,2024-11-01,987
Residential_Construction,97,2024-12-01,889
Residential_Construction,97,2025-01-01,1060
Residential_Construction,97,2025-02-01,940
Residential_Construction,97,2025-03-01,1109
Residential_Construction,97,2025-04-01,1017
Residential_Construction,97,2025-05-01,1063
Retail,01,2024-06-01,82
Retail,01,2024-07-01,96
Retail,01,2024-08-01,69
Retail,01,2024-09-01,82
Retail,01,2024-10-01,97
Retail,01,2024-11-01,70
Retail,01,2024-12-01,70
Retail,01,2025-01-01,89
Retail,01,2025-02-01,83
Retail,01,2025-03-01,81
Retail,01,2025-04-01,86
Retail,01,2025-05-01,74
Retail,02,2024-06-01,319
Retail,02,2024-07-01,340
Retail,02,2024-08-01,320
Retail,02,2024-09-01,352
Retail,02,2024-10-01,376
Retail,02,2024-11-01,367
Retail,02,2024-12-01,263
Retail,02,2025-01-01,318
Retail,02,2025-02-01,317
Retail,02,2025-03-01,373
Retail,02,2025-04-01,311
Retail,02,2025-05-01,279
Retail,03,2024-06-01,212
Retail,03,2024-07-01,220
Retail,03,2024-08-01,224
Retail,03,2024-09-01,240
Retail,03,2024-10-01,220
Retail,03,2024-11-01,188
Retail,03,2024-12-01,187
Retail,03,2025-01-01,227
Retail,03,2025-02-01,197
Retail,03,2025-03-01,216
Retail,03,2025-04-01,156
Retail,03,2025-05-01,177
Retail,04,2024-06-01,163
Retail,04,2024-07-01,201
Retail,04,2024-08-01,168
Retail,04,2024-09-01,194
Retail,04,2024-10-01,213
Retail,04,2024-11-01,174
Retail,04,2024-12-01,141
Retail,04,2025-01-01,214
Retail,04,2025-02-01,167
Retail,04,2025-03-01,176
Retail,04,2025-04-01,164
Retail,04,2025-05-01,165
Retail,05,2024-06-01,28
Retail,05,2024-07-01,61
Retail,05,2024-08-01,48
Retail,05,2024-09-01,49
Retail,05,2024-10-01,48
Retail,05,2024-11-01,47
Retail,05,2024-12-01,56
Retail,05,2025-01-01,50
Retail,05,2025-02-01,47
Retail,05,2025-03-01,43
Retail,05,2025-04-01,40
Retail,05,2025-05-01,59
Retail,06,2024-06-01,127
Retail,06,2024-07-01,164
Retail,06,2024-08-01,120
Retail,06,2024-09-01,130
Retail,06,2024-10-01,155
Retail,06,2024-11-01,140
Retail,06,2024-12-01,98
Retail,06,2025-01-01,142
Retail,06,2025-02-01,109
Retail,06,2025-03-01,134
Retail,06,2025-04-01,117
Retail,06,2025-05-01,136
Retail,07,2024-06-01,182
Retail,07,2024-07-01,196
Retail,07,2024-08-01,184
Retail,07,2024-09-01,204
Retail,07,2024-10-01,228
Retail,07,2024-11-01,207
Retail,07,2024-12-01,179
Retail,07,2025-01-01,205
Retail,07,2025-02-01,181
Retail,07,2025-03-01,234
Retail,07,2025-04-01,205
Retail,07,2025-05-01,190
Retail,08,2024-06-01,111
Retail,08,2024-07-01,125
Retail,08,2024-08-01,97
Retail,08,2024-09-01,126
Retail,08,2024-10-01,131
Retail,08,2024-11-01,114
Retail,08,2024-12-01,91
Retail,08,2025-01-01,105
Retail,08,2025-02-01,112
Retail,08,2025-03-01,126
Retail,08,2025-04-01,100
Retail,08,2025-05-01,92
Retail,09,2024-06-01,102
Retail,09,2024-07-01,94
Retail,09,2024-08-01,90
Retail,09,2024-09-01,89
Retail,09,2024-10-01,112
Retail,09,2024-11-01,94
Retail,09,2024-12-01,79
Retail,09,2025-01-01,93
Retail,09,2025-02-01,89
Retail,09,2025-03-01,103
Retail,09,2025-04-01,80
Retail,09,2025-05-01,92
Retail,10,2024-06-01,137
Retail,10,2024-07-01,161
Retail,10,2024-08-01,153
Retail,10,2024-09-01,177
Retail,10,2024-10-01,174
Retail,10,2024-11-01,199
Retail,10,2024-12-01,159
Retail,10,2025-01-01,193
Retail,10,2025-02-01,156
Retail,10,2025-03-01,177
Retail,10,2025-04-01,162
Retail,10,2025-05-01,148
Retail,11,2024-06-01,93
Retail,11,2024-07-01,136
Retail,11,2024-08-01,132
Retail,11,2024-09-01,102
Retail,11,2024-10-01,129
Retail,11,2024-11-01,124
Retail,11,2024-12-01,114
Retail,11,2025-01-01,129
Retail,11,2025-02-01,107
Retail,11,2025-03-01,121
Retail,11,2025-04-01,93
Retail,11,2025-05-01,157
Retail,12,2024-06-01,79
Retail,12,2024-07-01,87
Retail,12,2024-08-01,72
Retail,12,2024-09-01,86
Retail,12,2024-10-01,104
Retail,12,2024-11-01,88
Retail,12,2024-12-01,63
Retail,12,2025-01-01,83
Retail,12,2025-02-01,77
Retail,12,2025-03-01,77
Retail,12,2025-04-01,79
Retail,12,2025-05-01,76
Retail,13,2024-06-01,64
Retail,13,2024-07-01,52
Retail,13,2024-08-01,41
Retail,13,2024-09-01,65
Retail,13,2024-10-01,80
Retail,13,2024-11-01,73
Retail,13,2024-12-01,49
Retail,13,2025-01-01,76
Retail,13,2025-02-01,52
Retail,13,2025-03-01,54
Retail,13,2025-04-01,48
Retail,13,2025-05-01,42
Retail,14,2024-06-01,151
Retail,14,2024-07-01,159
Retail,14,2024-08-01,192
Retail,14,2024-09-01,151
Retail,14,2024-10-01,209
Retail,14,2024-11-01,187
Retail,14,2024-12-01,143
Retail,14,2025-01-01,194
Retail,14,2025-02-01,147
Retail,14,2025-03-01,174
Retail,14,2025-04-01,166
Retail,14,2025-05-01,176
Retail,15,2024-06-01,188
Retail,15,2024-07-01,168
Retail,15,2024-08-01,190
Retail,15,2024-09-01,147
Retail,15,2024-10-01,213
Retail,15,2024-11-01,184
Retail,15,2024-12-01,150
Retail,15,2025-01-01,167
Retail,15,2025-02-01,174
Retail,15,2025-03-01,197
Retail,15,2025-04-01,171
Retail,15,2025-05-01,183
Retail,16,2024-06-01,198
Retail,16,2024-07-01,200
Retail,16,2024-08-01,212
Retail,16,2024-09-01,181
Retail,16,2024-10-01,238
Retail,16,2024-11-01,275
Retail,16,2024-12-01,171
Retail,16,2025-01-01,204
Retail,16,2025-02-01,189
Retail,16,2025-03-01,243
Retail,16,2025-04-01,204
Retail,16,2025-05-01,203
Retail,17,2024-06-01,54
Retail,17,2024-07-01,33
Retail,17,2024-08-01,36
Retail,17,2024-09-01,25
Retail,17,2024-10-01,17
Retail,17,2024-11-01,19
Retail,17,2024-12-01,12
Retail,17,2025-01-01,21
Retail,17,2025-02-01,22
Retail,17,2025-03-01,52
Retail,17,2025-04-01,33
Retail,17,2025-05-01,52
Retail,18,2024-06-01,369
Retail,18,2024-07-01,409
Retail,18,2024-08-01,405
Retail,18,2024-09-01,429
Retail,18,2024-10-01,464
Retail,18,2024-11-01,435
Retail,18,2024-12-01,351
Retail,18,2025-01-01,446
Retail,18,2025-02-01,369
Retail,18,2025-03-01,425
Retail,18,2025-04-01,376
Retail,18,2025-05-01,382
Retail,70,2024-06-01,31
Retail,70,2024-07-01,35
Retail,70,2024-08-01,32
Retail,70,2024-09-01,34
Retail,70,2024-10-01,40
Retail,70,2024-11-01,34
Retail,70,2024-12-01,34
Retail,70,2025-01-01,42
Retail,70,2025-02-01,38
Retail,70,2025-03-01,45
Retail,70,2025-04-01,34
Retail,70,2025-05-01,37
Retail,97,2024-06-01,827
Retail,97,2024-07-01,862
Retail,97,2024-08-01,696
Retail,97,2024-09-01,801
Retail,97,2024-10-01,856
Retail,97,2024-11-01,803
Retail,97,2024-12-01,589
Retail,97,2025-01-01,788
Retail,97,2025-02-01,718
Retail,97,2025-03-01,839
Retail,97,2025-04-01,755
Retail,97,2025-05-01,671
S010,01,2024-06-01,199
S010,01,2024-07-01,208
S010,01,2024-08-01,172
S010,01,2024-09-01,180
S010,01,2024-10-01,196
S010,01,2024-11-01,164
S010,01,2024-12-01,161
S010,01,2025-01-01,195
S010,01,2025-02-01,149
S010,01,2025-03-01,195
S010,01,2025-04-01,157
S010,01,2025-05-01,167
S010,02,2024-06-01,310
S010,02,2024-07-01,365
S010,02,2024-08-01,298
S010,02,2024-09-01,355
S010,02,2024-10-01,352
S010,02,2024-11-01,334
S010,02,2024-12-01,358
S010,02,2025-01-01,414
S010,02,2025-02-01,329
S010,02,2025-03-01,386
S010,02,2025-04-01,297
S010,02,2025-05-01,329
S010,03,2024-06-01,320
S010,03,2024-07-01,374
S010,03,2024-08-01,321
S010,03,2024-09-01,360
S010,03,2024-10-01,346
S010,03,2024-11-01,319
S010,03,2024-12-01,304
S010,03,2025-01-01,407
S010,03,2025-02-01,321
S010,03,2025-03-01,381
S010,03,2025-04-01,270
S010,03,2025-05-01,279
S010,04,2024-06-01,288
S010,04,2024-07-01,303
S010,04,2024-08-01,271
S010,04,2024-09-01,327
S010,04,2024-10-01,325
S010,04,2024-11-01,289
S010,04,2024-12-01,252
S010,04,2025-01-01,353
S010,04,2025-02-01,288
S010,04,2025-03-01,310
S010,04,2025-04-01,288
S010,04,2025-05-01,312
S010,05,2024-06-01,142
S010,05,2024-07-01,177
S010,05,2024-08-01,130
S010,05,2024-09-01,127
S010,05,2024-10-01,143
S010,05,2024-11-01,141
S010,05,2024-12-01,133
S010,05,2025-01-01,143
S010,05,2025-02-01,105
S010,05,2025-03-01,133
S010,05,2025-04-01,116
S010,05,2025-05-01,137
S010,06,2024-06-01,308
S010,06,2024-07-01,353
S010,06,2024-08-01,230
S010,06,2024-09-01,267
S010,06,2024-10-01,312
S010,06,2024-11-01,280
S010,06,2024-12-01,246
S010,06,2025-01-01,313
S010,06,2025-02-01,268
S010,06,2025-03-01,310
S010,06,2025-04-01,259
S010,06,2025-05-01,287
S010,07,2024-06-01,405
S010,07,2024-07-01,471
S010,07,2024-08-01,315
S010,07,2024-09-01,366
S010,07,2024-10-01,448
S010,07,2024-11-01,420
S010,07,2024-12-01,380
S010,07,2025-01-01,431
S010,07,2025-02-01,397
S010,07,2025-03-01,467
S010,07,2025-04-01,372
S010,07,2025-05-01,400
S010,08,2024-06-01,211
S010,08,2024-07-01,213
S010,08,2024-08-01,169
S010,08,2024-09-01,196
S010,08,2024-10-01,194
S010,08,2024-11-01,194
S010,08,2024-12-01,175
S010,08,2025-01-01,193
S010,08,2025-02-01,170
S010,08,2025-03-01,200
S010,08,2025-04-01,162
S010,08,2025-05-01,183
S010,09,2024-06-01,136
S010,09,2024-07-01,176
S010,09,2024-08-01,127
S010,09,2024-09-01,131
S010,09,2024-10-01,145
S010,09,2024-11-01,133
S010,09,2024-12-01,140
S010,09,2025-01-01,132
S010,09,2025-02-01,126
S010,09,2025-03-01,139
S010,09,2025-04-01,128
S010,09,2025-05-01,144
S010,10,2024-06-01,287
S010,10,2024-07-01,322
S010,10,2024-08-01,239
S010,10,2024-09-01,284
S010,10,2024-10-01,329
S010,10,2024-11-01,333
S010,10,2024-12-01,320
S010,10,2025-01-01,364
S010,10,2025-02-01,274
S010,10,2025-03-01,340
S010,10,2025-04-01,289
S010,10,2025-05-01,305
S010,11,2024-06-01,298
S010,11,2024-07-01,320
S010,11,2024-08-01,237
S010,11,2024-09-01,247
S010,11,2024-10-01,246
S010,11,2024-11-01,255
S010,11,2024-12-01,226
S010,11,2025-01-01,275
S010,11,2025-02-01,226
S010,11,2025-03-01,259
S010,11,2025-04-01,233
S010,11,2025-05-01,266
S010,12,2024-06-01,152
S010,12,2024-07-01,167
S010,12,2024-08-01,114
S010,12,2024-09-01,122
S010,12,2024-10-01,139
S010,12,2024-11-01,131
S010,12,2024-12-01,137
S010,12,2025-01-01,162
S010,12,2025-02-01,113
S010,12,2025-03-01,151
S010,12,2025-04-01,127
S010,12,2025-05-01,159
S010,13,2024-06-01,121
S010,13,2024-07-01,99
S010,13,2024-08-01,90
S010,13,2024-09-01,114
S010,13,2024-10-01,108
S010,13,2024-11-01,111
S010,13,2024-12-01,106
S010,13,2025-01-01,131
S010,13,2025-02-01,92
S010,13,2025-03-01,101
S010,13,2025-04-01,101
S010,13,2025-05-01,114
S010,14,2024-06-01,303
S010,14,2024-07-01,337
S010,14,2024-08-01,259
S010,14,2024-09-01,279
S010,14,2024-10-01,303
S010,14,2024-11-01,262
S010,14,2024-12-01,283
S010,14,2025-01-01,310
S010,14,2025-02-01,281
S010,14,2025-03-01,331
S010,14,2025-04-01,269
S010,14,2025-05-01,325
S010,15,2024-06-01,350
S010,15,2024-07-01,356
S010,15,2024-08-01,275
S010,15,2024-09-01,303
S010,15,2024-10-01,317
S010,15,2024-11-01,317
S010,15,2024-12-01,269
S010,15,2025-01-01,350
S010,15,2025-02-01,301
S010,15,2025-03-01,332
S010,15,2025-04-01,307
S010,15,2025-05-01,340
S010,16,2024-06-01,266
S010,16,2024-07-01,284
S010,16,2024-08-01,234
S010,16,2024-09-01,257
S010,16,2024-10-01,310
S010,16,2024-11-01,339
S010,16,2024-12-01,286
S010,16,2025-01-01,311
S010,16,2025-02-01,238
S010,16,2025-03-01,283
S010,16,2025-04-01,280
S010,16,2025-05-01,295
S010,17,2024-06-01,59
S010,17,2024-07-01,78
S010,17,2024-08-01,37
S010,17,2024-09-01,23
S010,17,2024-10-01,33
S010,17,2024-11-01,25
S010,17,2024-12-01,21
S010,17,2025-01-01,27
S010,17,2025-02-01,34
S010,17,2025-03-01,45
S010,17,2025-04-01,62
S010,17,2025-05-01,90
S010,18,2024-06-01,622
S010,18,2024-07-01,715
S010,18,2024-08-01,531
S010,18,2024-09-01,617
S010,18,2024-10-01,644
S010,18,2024-11-01,629
S010,18,2024-12-01,596
S010,18,2025-01-01,738
S010,18,2025-02-01,595
S010,18,2025-03-01,654
S010,18,2025-04-01,583
S010,18,2025-05-01,628
S010,70,2024-06-01,143
S010,70,2024-07-01,152
S010,70,2024-08-01,107
S010,70,2024-09-01,130
S010,70,2024-10-01,151
S010,70,2024-11-01,142
S010,70,2024-12-01,113
S010,70,2025-01-01,140
S010,70,2025-02-01,126
S010,70,2025-03-01,169
S010,70,2025-04-01,126
S010,70,2025-05-01,132
S010,97,2024-06-01,1365
S010,97,2024-07-01,1457
S010,97,2024-08-01,1029
S010,97,2024-09-01,1282
S010,97,2024-10-01,1310
S010,97,2024-11-01,1269
S010,97,2024-12-01,1131
S010,97,2025-01-01,1326
S010,97,2025-02-01,1178
S010,97,2025-03-01,1359
S010,97,2025-04-01,1183
S010,97,2025-05-01,1197
Service,01,2024-06-01,145
Service,01,2024-07-01,144
Service,01,2024-08-01,147
Service,01,2024-09-01,163
Service,01,2024-10-01,158
Service,01,2024-11-01,160
Service,01,2024-12-01,119
Service,01,2025-01-01,142
Service,01,2025-02-01,134
Service,01,2025-03-01,148
Service,01,2025-04-01,117
Service,01,2025-05-01,119
Service,02,2024-06-01,263
Service,02,2024-07-01,328
Service,02,2024-08-01,344
Service,02,2024-09-01,348
Service,02,2024-10-01,363
Service,02,2024-11-01,316
Service,02,2024-12-01,288
Service,02,2025-01-01,354
Service,02,2025-02-01,280
Service,02,2025-03-01,310
Service,02,2025-04-01,258
Service,02,2025-05-01,228
Service,03,2024-06-01,298
Service,03,2024-07-01,395
Service,03,2024-08-01,468
Service,03,2024-09-01,451
Service,03,2024-10-01,392
Service,03,2024-11-01,315
Service,03,2024-12-01,358
Service,03,2025-01-01,410
Service,03,2025-02-01,320
Service,03,2025-03-01,339
Service,03,2025-04-01,303
Service,03,2025-05-01,240
Service,04,2024-06-01,231
Service,04,2024-07-01,240
Service,04,2024-08-01,216
Service,04,2024-09-01,307
Service,04,2024-10-01,254
Service,04,2024-11-01,249
Service,04,2024-12-01,228
Service,04,2025-01-01,245
Service,04,2025-02-01,240
Service,04,2025-03-01,278
Service,04,2025-04-01,243
Service,04,2025-05-01,231
Service,05,2024-06-01,106
Service,05,2024-07-01,100
Service,05,2024-08-01,92
Service,05,2024-09-01,91
Service,05,2024-10-01,110
Service,05,2024-11-01,96
Service,05,2024-12-01,104
Service,05,2025-01-01,97
Service,05,2025-02-01,75
Service,05,2025-03-01,128
Service,05,2025-04-01,92
Service,05,2025-05-01,87
Service,06,2024-06-01,235
Service,06,2024-07-01,217
Service,06,2024-08-01,189
Service,06,2024-09-01,223
Service,06,2024-10-01,236
Service,06,2024-11-01,208
Service,06,2024-12-01,200
Service,06,2025-01-01,227
Service,06,2025-02-01,200
Service,06,2025-03-01,233
Service,06,2025-04-01,203
Service,06,2025-05-01,182
Service,07,2024-06-01,305
Service,07,2024-07-01,284
Service,07,2024-08-01,210
Service,07,2024-09-01,316
Service,07,2024-10-01,334
Service,07,2024-11-01,296
Service,07,2024-12-01,298
Service,07,2025-01-01,298
Service,07,2025-02-01,284
Service,07,2025-03-01,325
Service,07,2025-04-01,288
Service,07,2025-05-01,263
Service,08,2024-06-01,149
Service,08,2024-07-01,148
Service,08,2024-08-01,132
Service,08,2024-09-01,160
Service,08,2024-10-01,161
Service,08,2024-11-01,147
Service,08,2024-12-01,139
Service,08,2025-01-01,151
Service,08,2025-02-01,132
Service,08,2025-03-01,127
Service,08,2025-04-01,112
Service,08,2025-05-01,105
Service,09,2024-06-01,109
Service,09,2024-07-01,129
Service,09,2024-08-01,142
Service,09,2024-09-01,125
Service,09,2024-10-01,122
Service,09,2024-11-01,121
Service,09,2024-12-01,141
Service,09,2025-01-01,139
Service,09,2025-02-01,105
Service,09,2025-03-01,130
Service,09,2025-04-01,110
Service,09,2025-05-01,128
Service,10,2024-06-01,215
Service,10,2024-07-01,273
Service,10,2024-08-01,270
Service,10,2024-09-01,293
Service,10,2024-10-01,309
Service,10,2024-11-01,285
Service,10,2024-12-01,272
Service,10,2025-01-01,302
Service,10,2025-02-01,234
Service,10,2025-03-01,280
Service,10,2025-04-01,248
Service,10,2025-05-01,237
Service,11,2024-06-01,222
Service,11,2024-07-01,267
Service,11,2024-08-01,205
Service,11,2024-09-01,213
Service,11,2024-10-01,244
Service,11,2024-11-01,198
Service,11,2024-12-01,192
Service,11,2025-01-01,242
Service,11,2025-02-01,183
Service,11,2025-03-01,216
Service,11,2025-04-01,205
Service,11,2025-05-01,220
Service,12,2024-06-01,124
Service,12,2024-07-01,140
Service,12,2024-08-01,115
Service,12,2024-09-01,132
Service,12,2024-10-01,148
Service,12,2024-11-01,117
Service,12,2024-12-01,125
Service,12,2025-01-01,143
Service,12,2025-02-01,103
Service,12,2025-03-01,121
Service,12,2025-04-01,99
Service,12,2025-05-01,134
Service,13,2024-06-01,93
Service,13,2024-07-01,100
Service,13,2024-08-01,77
Service,13,2024-09-01,93
Service,13,2024-10-01,125
Service,13,2024-11-01,92
Service,13,2024-12-01,96
Service,13,2025-01-01,108
Service,13,2025-02-01,85
Service,13,2025-03-01,81
Service,13,2025-04-01,83
Service,13,2025-05-01,79
Service,14,2024-06-01,241
Service,14,2024-07-01,235
Service,14,2024-08-01,235
Service,14,2024-09-01,273
Service,14,2024-10-01,240
Service,14,2024-11-01,233
Service,14,2024-12-01,233
Service,14,2025-01-01,279
Service,14,2025-02-01,217
Service,14,2025-03-01,263
Service,14,2025-04-01,217
Service,14,2025-05-01,236
Service,15,2024-06-01,273
Service,15,2024-07-01,257
Service,15,2024-08-01,253
Service,15,2024-09-01,267
Service,15,2024-10-01,262
Service,15,2024-11-01,227
Service,15,2024-12-01,239
Service,15,2025-01-01,273
Service,15,2025-02-01,224
Service,15,2025-03-01,248
Service,15,2025-04-01,221
Service,15,2025-05-01,244
Service,16,2024-06-01,239
Service,16,2024-07-01,257
Service,16,2024-08-01,206
Service,16,2024-09-01,283
Service,16,2024-10-01,271
Service,16,2024-11-01,273
Service,16,2024-12-01,259
Service,16,2025-01-01,274
Service,16,2025-02-01,210
Service,16,2025-03-01,243
Service,16,2025-04-01,228
Service,16,2025-05-01,244
Service,17,2024-06-01,56
Service,17,2024-07-01,52
Service,17,2024-08-01,40
Service,17,2024-09-01,29
Service,17,2024-10-01,27
Service,17,2024-11-01,27
Service,17,2024-12-01,17
Service,17,2025-01-01,27
Service,17,2025-02-01,28
Service,17,2025-03-01,42
Service,17,2025-04-01,41
Service,17,2025-05-01,54
Service,18,2024-06-01,482
Service,18,2024-07-01,552
Service,18,2024-08-01,529
Service,18,2024-09-01,609
Service,18,2024-10-01,558
Service,18,2024-11-01,519
Service,18,2024-12-01,517
Service,18,2025-01-01,589
Service,18,2025-02-01,518
Service,18,2025-03-01,555
Service,18,2025-04-01,514
Service,18,2025-05-01,513
Service,70,2024-06-01,108
Service,70,2024-07-01,74
Service,70,2024-08-01,63
Service,70,2024-09-01,100
Service,70,2024-10-01,93
Service,70,2024-11-01,82
Service,70,2024-12-01,94
Service,70,2025-01-01,97
Service,70,2025-02-01,85
Service,70,2025-03-01,107
Service,70,2025-04-01,95
Service,70,2025-05-01,93
Service,97,2024-06-01,1008
Service,97,2024-07-01,1097
Service,97,2024-08-01,910
Service,97,2024-09-01,1071
Service,97,2024-10-01,1010
Service,97,2024-11-01,984
Service,97,2024-12-01,887
Service,97,2025-01-01,1024
Service,97,2025-02-01,884
Service,97,2025-03-01,1009
Service,97,2025-04-01,951
Service,97,2025-05-01,829
others,01,2024-06-01,287
others,01,2024-07-01,296
others,01,2024-08-01,212
others,01,2024-09-01,268
others,01,2024-10-01,275
others,01,2024-11-01,258
others,01,2024-12-01,265
others,01,2025-01-01,297
others,01,2025-02-01,243
others,01,2025-03-01,298
others,01,2025-04-01,310
others,01,2025-05-01,286
others,02,2024-06-01,552
others,02,2024-07-01,596
others,02,2024-08-01,492
others,02,2024-09-01,630
others,02,2024-10-01,660
others,02,2024-11-01,601
others,02,2024-12-01,594
others,02,2025-01-01,702
others,02,2025-02-01,605
others,02,2025-03-01,703
others,02,2025-04-01,669
others,02,2025-05-01,584
others,03,2024-06-01,502
others,03,2024-07-01,592
